╱6 bó
╱9 zàn
╱A yǒu
╲5 yì
╲6 nǐ
╲C nǐ
╲D guǒ
╲E jùn
╳0 shī
╳2 xiǎn
╳4 qiān
╳5 què
╳6 kuí
╴0 shé
╴2 huò
╴4 wàn
╴A fèi
╴B fèi
╴D yù
╵1 zhī
╵2 guà
╵4 jié
╵5 máng
╵6 hé
╵8 yǒu
╵F dù
╶0 sī
╶2 lì
╶5 jié
╶6 niǔ
╶7 bà
╶8 yú
╶E zhī
╷8 hé
╷9 kē
╷E dù
╷F jiā
╸1 chēn
╸3 chuì
╸4 hé
╸5 zhǎi
╸A mèi
╸D hé
╸E zǐ
╸F zhú
╹2 tuó
╹8 zùn
╹A rú
╹B duò
╹C jiàng
╺7 héng
╺9 bēng
╺A mò
╺F zú
╻2 biē
╻4 kù
╻5 jiá
╻A zhuō
╻C xiū
╼3 hé
╼5 qiāo
╼D fěi
╼E shēng
╽2 zhuì
╽3 kuǎn
╽4 zè
╽5 xiān
╽7 bì
╽8 yì
╽A chàng
╾A mào
╿6 wǎn
╿D wū
╿E kū
╿F wǒ
▀0 xīng
▀1 kē
▀3 jiū
▀4 duān
▀5 huàn
▀8 zhì
▀9 cè
▀A róu
▀B jí
▀D yè
▁B jīng
▁C yàng
▂1 zǒng
▂9 cǎn
▃1 sī
▃2 lì
▃3 gǔ
▃4 chàng
▃6 fěi
▃7 liú
▃9 jié
▃A yūn
▃D zhì
▄0 chóu
▄1 biē
▅2 jī
▅C luó
▅D jiān
▅F chuāng
▆0 shuǎng
▆2 lǜ
▆3 jùn
▆4 jiào
▆6 tì
▆7 zhā
▆A yì
▆C cōng
▆D něi
▆E jiā
▇4 jì
▇D ài
█7 jiǎn
█A bèn
█C fán
█D suì
█E zùn
▉0 gāo
▉1 gǎo
▉2 láo
▉4 zhuó
▉F hù
▊2 tuí
▊6 bì
▊7 jú
▊E huá
▋2 chéng
▋6 kuài
▋7 dāng
▋8 gé
▋9 xié
▋B jié
▋D cān
▌6 zú
▌8 pú
▌B shǔ
▌C bǔ
▍7 níng
▍8 yǎn
▍9 zhòu
▍B méng
▍D biǎn
▍F xiàng
▎4 lù
▎5 lí
▎9 jì
▎B miè
▎C lèi
▎E zhì
▎F yōu
▏0 biǎn
▏8 mù
▏9 ràn
▐2 niǎo
▐A quán
▐B zhé
░0 lèi
░7 dǎng
░8 jué
░C líng
░E líng
░F yán
▒3 yǎo
▒4 zhèn
▒5 qī
▒6 ài
▒8 nú
▒9 mǎng
▓1 kǎn
▓3 jiū
▓4 yǎn
▓5 miàn
▓7 yín
▓8 wán
▓9 yào
▓A wā
▓B pí
▓C suì
▔5 kǒng
▔8 hóng
▔A mǐng
▔B líng
▔C yì
▔D shēn
▔F zuò
▕B tū
▕D yòng
▕F wà
▖0 guǐ
▖1 hòng
▖5 shì
▖7 xiòng
▖9 ā
▗1 chéng
▗3 kēng
▗4 yì
▗5 yàng
▗6 tíng
▗7 dòu
▗8 chá
▗9 liù
▗D qiú
▗E xuǎn
▗F shēn
▘0 kuān
▘1 tòng
▘3 qiǎn
▘5 chòu
▘A wěn
▘C lòng
▘D ǎn
▙4 kǎn
▙6 yǎo
▙8 fú
▙C bèng
▙D lǎn
▙E qià
▙F diàn
▚2 jiào
▚3 guī
▚5 xiòng
▚8 kè
▛6 xiàn
▛7 wòng
▜2 gǒng
▜6 ǒu
▜7 kē
▜B kū
▝1 tián
▝2 gòu
▝3 mǎ
▝5 liù
▝9 wèi
▝A wěn
▞1 gòng
▞3 tú
▞4 níng
▞7 mì
▞B láng
▞C qiǎn
▞D mán
▞E zhé
▟0 huà
▟1 yōng
▟2 jìn
▟4 mèi
▟7 fú
▟B qú
■C liù
■D fù
■E dàn
□0 gǒng
□2 cuì
□5 xǐng
□C tū
□D shòu
▢A qióng
▣3 róng
▣B lì
▣F jī
▤0 tuò
▤C tóng
▥2 tán
▥4 líng
▥6 yì
▥7 ruǎn
▥9 pǎ
▥D cà
▦1 yuè
▦2 què
▦3 zhù
▦4 hài
▧1 fá
▧2 hài
▨0 bū
▨1 pīng
▨2 liè
▨A kuǐ
▨B fú
▨C tiǎn
▨D wò
▨F jū
▩8 zhēn
▩A fú
▪2 lóng
▪6 xì
▪7 tián
▪B jì
▪F yào
▫1 cù
▫4 pàng
▫5 qiè
▫B lóng
▫C jǐ
▬2 tóng
▬3 yí
▬5 chāng
▬B gōng
▬E dòng
▭6 xiāng
▭9 tǐng
▭B zhuān
▭C yǐ
▭D yì
▭E zǐ
▭F qǐ
▮2 chǎ
▮C dùn
▮F chōng
▯0 lù
▯1 dùn
▯3 fāng
▯4 shì
▯5 tì
▯6 jī
▯7 qiū
▯8 shuǐ
▯9 chén
▯C huàng
▯D shi
▰0 yún
▰6 lóng
▰8 mǎn
▰9 gōu
▰D xiān
▰E mò
▱0 shěn
▱2 pō
▱3 yào
▱4 qū
▱5 rǎn
▱9 jù
▱C yǐn
▱D bái
▱E niè
▲0 chōu
▲A róng
▲B chuǎn
▲C niè
▲D lì
▲E jiāng
▲F kǎo
△0 cè
△1 chòng
△2 zhuā
△3 zǐ
△4 yáng
△C wěn
▴B jì
▴C jì
▵0 lǜ
▵1 qiú
▵2 dùn
▵3 báo
▵4 chān
▵6 bó
▵8 chī
▵9 zhè
▵A màng
▵C jì
▵D miào
▵E yuàn
▶0 wú
▶1 zhì
▶2 pīng
▶5 chōng
▶B mí
▶C féi
▶D cuō
▶E méng
▸D yín
▸E mǎng
▸F diǎn
▹0 diāo
▹2 qián
▹5 hàng
▹6 zhí
▹7 jú
▹8 niàn
▹C mí
▹D gǔ
►3 zhuā
►4 niè
►5 zhuó
►7 yè
►8 còng
►A xū
►C xì
►F bō
▻E cǎn
▼3 yǎn
▽1 jǐn
▽4 jǔ
▽5 dàng
▽6 dù
▽8 yé
▽9 jìng
▽A kè
▽B luò
▽C wěi
▽D tū
▽E yóu
▽F pài
▾1 pí
▾2 dìng
▾4 wěi
▾5 chè
▾6 jiàn
▾8 sī
▾9 zhuó
▾A sòu
▾C ruǎn
▾E yú
▿3 è
▿6 kǔ
▿8 zhù
▿E xiá
◁B fú
◁C táo
◁D xī
◁E chōu
◁F gǎn
◂0 lǘ
◂1 cè
◂2 shàn
◂3 liú
◂5 xì
◂6 jī
◂7 yǐ
◂8 tán
◂A hú
◂D cuō
◂E gě
◃0 shì
◃1 sāo
◃2 hòng
◃3 xiàn
◃6 xiá
◃B mù
◃C suǒ
◃E zhài
◄0 fū
◄1 sè
◄2 nú
◄3 yì
◆7 qín
◆8 qìng
◇5 huì
◇6 shuǎng
◇7 dǎn
◇8 ōu
◇9 mò
◇A qiān
◇B chì
◇C pái
◇D juàn
◈0 cháo
◈1 liè
◈2 bīng
◈3 kòu
◈4 dàn
◈5 chóu
◈6 tōng
◈7 dàn
◈8 mǎn
◈9 hù
◈A liáo
◈B xián
◈D cáo
◈E lù
◈F chuàn
◉0 wú
◉1 mán
◉5 zǐ
◉7 dù
◉A shuàng
◉B fù
◉C jù
◉D zhòu
◉F diào
◊0 wàng
◊1 chuāng
◊2 qiān
◊3 tuì
◊5 lián
◊6 biāo
◊7 lí
◊A lí
◌6 bì
◌7 fù
◌8 cuì
◌9 dū
◌B zàn
◌C lóng
◌D xún
◌E qióng
◌F jī
◍0 qiǎn
◍2 jiǎn
◍3 shāo
◍4 duò
◍5 shū
◍6 bù
◍7 xū
◍8 dǒng
◍A rán
◍C yáng
◍D ruǐ
◍E lìn
◍F jiǎn
◎0 dì
◎1 fén
◎2 diàn
◎3 zuì
◎5 nǐng
◎A suàn
◎B tiǎn
◎C àn
◎F cè
●0 dìng
●1 shēn
●2 dù
●3 tí
●4 jiǎo
●5 zuì
●6 zhǎng
●7 jiǎn
●8 dàn
●9 dǎn
●A sǒng
◑0 zhǎn
◑1 tíng
◑2 zhì
◑5 yóu
◑6 pái
◒1 lǐ
◒4 qián
◒6 suì
◒7 jǔ
◒8 ài
◒9 gé
◒A jù
◒B tún
◒C bì
◒D qià
◒E bó
◒F huì
◓1 jiàn
◓4 gōu
◓5 suàn
◓A cí
◓B qiàng
◓F yán
◔F diàn
◕2 miè
◕C pò
◕D lǐng
◕E jié
◕F zhù
◖0 gǔ
◖3 duān
◖4 zhào
◖6 shǎo
◖7 qǐn
◖8 mí
◖A píng
◖B cóng
◖C chōu
◖F sà
◗6 tiǎn
◘5 liú
◘6 lǘ
◘7 lǔ
◘8 zōu
◘C lǜ
◘D huǎn
◘F tiáo
◙0 tuí
◙1 qiǎng
◙2 lìn
◙3 bēi
◙4 páo
◙5 zhān
◙7 lì
◙B tí
◙C hú
◚2 liè
◛5 huǐ
◛6 qū
◛7 xuǎn
◛9 jìng
◛A dié
◛B suí
◛D wèi
◛F yán
◜0 yān
◜1 bàn
◜3 jiǎng
◜4 nǐ
◜5 lì
◜6 hú
◜7 qì
◜8 zhōng
◝1 bì
◝4 yú
◝5 dié
◝6 lìn
◝7 lì
◝8 zhuó
◝9 jì
◝A jū
◝C fēng
◝E yù
◞8 liè
◞9 zá
◞A qián
◞B jiē
◞C guān
◞E zhuó
◟1 fù
◟9 sè
◟C cù
◠3 huǐ
◠8 dàng
◠9 lóng
◠A yì
◡7 sǎ
◡8 yuè
◡A dí
◢1 gǎn
◢2 zān
◢3 shàn
◢4 yù
◢5 bǒ
◢7 dìng
◢8 fán
◢A yù
◢C shēn
◣2 gōng
◣4 miè
◣5 tún
◣8 liè
◤1 zhā
◤2 pēi
◤4 mí
◤6 míng
◤7 fàn
◤9 nà
◤A sì
◤B yí
◤C jiā
◤D zhù
◥3 bān
◥4 yù
◥6 pǒ
◥A huān
◥B càn
◥C jiāo
◦0 tán
◦9 zhì
◦B mǐ
◦C kǎo
◧1 yāo
◧2 duì
◧3 quǎn
◧4 bù
◧5 chù
◧6 qiǎo
◧7 liú
◧8 bó
◧A kāng
◧B fèn
◨5 dào
◨9 dòu
◨A gé
◩9 líng
◩A xí
◩C nì
◩D zhōu
◩E zhōu
◪3 chōu
◫4 niān
◫5 jī
◫7 qū
◬4 kāi
◬7 xiàn
◬9 hé
◬B lín
◬D zī
◭1 ǒu
◭2 cù
◭7 chá
◭D zhòng
◭E bú
◮4 chōu
◮5 xì
◮6 sà
◮7 xián
◮8 sè
◮9 miàn
◮B fán
◮C zhī
◮E cuì
◯4 xià
◯E nuò
◯F lí
◰0 zú
◰2 cuī
◰3 zé
◰5 lí
◱8 qí
◱A zhuō
◱B cuì
◱C pū
◱E fán
◱F tán
◲9 zī
◲A zǔ
◲B zhōu
◲C róng
◲D lín
◲E tán
◳6 shì
◳A cuǐ
◳B zī
◳C fū
◴1 xiào
◴8 fēng
◴F xiàn
◵0 jiàn
◵2 fèn
◵7 lì
◵8 mò
◵F yōu
◶5 huò
◶7 qū
◶C niàng
◷0 mí
◷3 qì
◷6 hé
◷8 liàn
◷F zuò
◸2 líng
◸5 zhú
◸7 niǎo
◸A jǐ
◸B réng
◸C jié
◸D gǎn
◹0 yì
◹3 zhóu
◹5 wù
◹A gěng
◹B cù
◹D miè
◺1 xún
◺3 zhī
◺4 xiáo
◺7 fú
◺8 hú
◺C dī
◺E jué
◺F diào
◻9 shǒu
◻C wǎng
◼3 nà
◼4 dī
◼5 shì
◼6 cí
◼7 shū
◼9 wà
◼A chè
◼B fán
◼D gū
◼E yuān
◽1 guān
◽A qiè
◽C zhǎn
◽D dài
◽E shē
◾6 zhōu
◾7 xiǎng
◾8 míng
◾9 zì
◾A huāng
◾B mí
◾D xì
◾E zhì
◾F pài
◿0 duǒ
◿4 cì
◿5 móu
◿7 chào
◿9 yì
◿A gōu
☀7 jīng
☁3 zēng
☁4 pīng
☁5 yè
☁6 jié
☁8 pī
☁B shā
☁C zhuàng
☁D jiǒng
☂0 liú
☂1 yǔ
☂3 jū
☂8 nuò
☃8 mào
☄4 chēn
☄6 zhuàn
☄7 niàn
☄8 kòng
☄9 jiē
☄A huà
☄D xīn
☄E zuó
☄F yàn
★0 jué
★5 hū
★6 zhòu
★7 shè
★9 yǎn
★B xiè
★C dié
★F chēn
☇2 jiǎn
☇3 jì
☇6 chuò
☇7 hóng
☈0 dá
☈4 kāi
☈5 xīng
☈6 huì
☈7 jiǎn
☈8 zhòu
☈9 zhǎ
☈A fù
☈B chì
☈C běng
☈D nuò
☉1 jì
☉2 qián
☉4 wàn
☉5 óu
☉6 bì
☉7 shuò
☊0 jīng
☊1 yè
☌4 fěi
☌7 lí
☌A lì
☌B pí
☍2 suì
☍3 liú
☍4 hé
☍5 hǔn
☍6 tǎn
☍7 shuò
☍8 zhì
☍9 bó
☍D xì
☎1 pó
☎2 qǔn
☎4 mù
☏D yōng
☐2 dài
☐A qǐ
☐B diǎo
☐C niè
☐D shuǎng
☐F shāo
☑0 kǔn
☑1 suì
☑3 dōu
☑4 dié
☑C gōng
☒F zhuǎn
☓0 guó
☓C xū
☓D qú
☔0 xún
☔3 jiāo
☔4 zhé
☔6 diàn
☔7 sāng
☔8 bēng
☔A suǒ
☔B qiǎn
☔F xū
☕1 xún
☕4 mò
☗5 suì
☗6 là
☗7 zhǔ
☗8 zhòu
☗A lì
☗C dān
☗D jú
☗F yùn
☘0 chǎn
☘1 luó
☘4 sè
☘6 lián
☘8 zuǎn
☘B lài
☘C shuǎng
☘D qiè
☙8 dōu
☙E wù
☙F méng
☚1 jì
☚4 chī
☚6 nǐ
☛8 yáo
☛B là
☛E lǜ
☜0 suì
☜1 fū
☜4 lěi
☜5 wěi
☜E cōng
☝4 lì
☝6 pín
☝8 jūn
☝9 jǔ
☝B là
☞7 jì
☞A miè
☞C yào
☞D biān
☟1 cóng
☟2 sī
☟5 sī
☟8 hé
☠3 nàng
☠5 dié
☠8 chè
☠9 yùn
☠B xiǔ
☠C shū
☠E chǎn
☠F mín
☡0 lián
☡1 yīn
☡2 xīng
☡3 wēi
☡4 gǔ
☡5 tóu
☡6 tā
☡7 fěi
☡8 dā
☡9 niè
☡A cù
☡B zuǒ
☡C jié
☡D xuàn
☡E bó
☡F jīn
☢0 yǐn
☢1 xū
☢3 yú
☢4 xiòng
☢6 qì
☢7 bēi
☢8 xíng
☢9 gǒng
☢C zuǐ
☣0 jiē
☣2 kāi
☣5 xíng
☣6 bēi
☣7 shū
☣8 yù
☣A zhǒu
☣B zhǎn
☤2 zhōng
☤6 chá
☤8 chuí
☤9 liù
☤E suī
☥0 zhǔ
☥9 biàn
☥D xìn
☥F yà
☦2 líng
☦7 yà
☦C tīng
☧9 dí
☨1 pí
☨2 hù
☨3 cén
☨A tiān
☨B mǒu
☨C juǎn
☨E mǒu
☩0 jù
☩1 liǔ
☩3 lǐng
☩7 liǔ
☩8 hù
☪6 fú
☪7 hú
☪A è
☪B gōng
☪C gū
☫1 guà
☫9 lüè
☫B fán
☫C lǜ
☫D méng
☫E fú
☫F liú
☬5 xié
☬6 gū
☬8 xiàn
☬9 bó
☬B jì
☭3 quān
☭4 lù
☭E shuò
☮1 mǒu
☮2 yù
☮3 hàn
☮9 yuè
☮A dàn
☮F yú
☯0 jiān
☯3 gāng
☯F cáo
☰0 shèn
☰1 liǔ
☰6 jiāo
☰9 sù
☰A sù
☰B zhòng
☱2 liào
☱4 xuǎn
☱5 lù
☱7 jì
☱A yán
☱F lù
☲1 mǐn
☲2 tí
☲6 huàn
☲9 yì
☲A tǎn
☲C wǔ
☳0 jī
☳7 dú
☳8 kūn
☳A jūn
☳F shī
☴0 nàn
☴1 pò
☴4 shū
☴5 quàn
☴C rèn
☴F fén
☵2 tà
☵3 tún
☵5 yáng
☶6 duō
☶7 cī
☶9 gǔ
☶A fén
☶D róu
☷1 gāo
☷2 xiáng
☷4 xiáng
☷5 hǒu
☷7 tāo
☷8 shàn
☷9 yáng
☷A zì
☷C yuán
☸4 sú
☸7 chuàn
☸8 xiáng
☸A bān
☸C mǎn
☸E fǔ
☸F lǎ
☹0 lǐ
☹2 jié
☹3 yōu
☹8 yù
☹A chì
☹C chuàn
☹D yì
☹E shān
☺2 jí
☺3 yān
☺6 wù
☺7 chún
☺8 máng
☺D fú
☺E jiā
☺F gòu
☻0 gú
☻1 jiá
☻5 xián
☻7 jìn
☻8 zì
☻9 lóu
☻C gòu
☼0 rén
☼2 shān
☼5 jué
☼6 tóng
☼7 yǒu
☽4 jiān
☽5 dú
☽7 hú
☽B sāo
☽C yù
☾2 mài
☾4 zhī
☾5 yān
☾6 gāo
☾8 huài
☾E quán
☿1 yǎng
☿3 zuǐ
☿7 xiāo
☿8 yì
☿9 yǎn
☿A hóng
☿B yú
☿F chì
♀1 chí
♀4 háng
♀5 sè
♀6 pā
♀7 tà
♀8 fēn
♀9 chī
♀C hóng
♀D xuè
♁6 zhǐ
♁B qú
♂0 xī
♂1 fú
♂3 shū
♂4 hài
♂6 pò
♂8 cǐ
♃0 chài
♃3 hōng
♃8 pǎo
♃9 shēn
♃A xiāo
♃D xuān
♃E cǐ
♃F tíng
♄0 pò
♄7 tà
♄8 chā
♄B zú
♄C huò
♄D xù
♄E yàn
♄F chài
♅1 tuó
♅8 xián
♅9 xuān
♅A hóu
♅B huǎn
♅C gé
♅D chǒng
♅E bì
♅F hōng
♆0 hōng
♆1 chí
♆3 chá
♆F zhǎ
♇1 zhái
♇2 tà
♇5 pò
♇6 tà
♇8 yóu
♇9 fú
♇A cī
♇B dá
♇C tǎ
♇E liú
♈1 cī
♈3 hōng
♈5 hàn
♈6 lā
♈8 shī
♈D tóng
♈E huì
♈F hé
♉0 piē
♉1 yù
♉C xiān
♉D hǎn
♉F pò
♊6 là
♊7 huò
♋0 tài
♋4 lǎo
♋6 shù
♋A dào
♋B diǎn
♌8 xiòng
♌B wàng
♌D chě
♌E nài
♍0 jué
♍3 ér
♍4 ér
♍5 nǘ
♍6 nǜ
♍D zhuǎn
♎2 nuò
♎4 liè
♎5 lěi
♎7 bā
♎C chēng
♎F guī
♏0 quán
♏1 gè
♏3 gǒng
♏4 shào
♏9 lái
♏A zhēng
♏B yì
♏C gǔn
♏D wēi
♏E lǔn
♐2 shí
♐3 yīng
♐4 shěng
♐5 tú
♐6 bì
♐8 zé
♐9 zhòng
♐B rǒng
♐C qí
♐D fù
♐E cè
♑3 lí
♑4 mán
♑6 lián
♑7 biāo
♑B chuáng
♑C yì
♒0 pài
♒5 yì
♒6 kuài
♒9 biāo
♒B chì
♒C qú
♒D mò
♒E zhé
♒F shà
♓0 shà
♓7 yāo
♓8 gōng
♓9 nài
♓C xiè
♓F tiàn
♔6 yé
♔9 shā
♔F sào
♕2 diān
♕3 xù
♕9 qú
♖0 hōng
♖1 shèng
♖2 tìng
♗0 duo
♗5 liáo
♗7 hòng
♗8 lǐ
♗A xiǎng
♗D shèn
♘0 fū
♘8 yǎn
♘9 wǎng
♘A qī
♘B duǒ
♘D huà
♘E qiān
♙0 xiè
♙D cì
♙E shēng
♚2 èr
♚4 xīng
♚6 tuì
♚7 yàn
♚9 liè
♚C mí
♛8 zòng
♛A zī
♛C hú
♛D yíng
♛E lián
♛F dā
♜0 tián
♜1 tiàn
♜B róng
♜D ài
♝0 ài
♝1 zhé
♝2 guō
♝3 lù
♝4 zhāo
♝5 mí
♝6 liáo
♝7 zhé
♝B qǔ
♝C cōng
♝F tīng
♞1 tán
♞2 zhǎn
♞3 hú
♞5 piē
♞7 dā
♞8 róng
♞E nǎo
♟3 náng
♟4 dāng
♟5 jiǎo
♟B jù
♟C ěr
♠A lì
♠C guō
♠D wài
♡2 niè
♡4 jīn
♢9 pǐ
♢A chì
♣2 pǐ
♣3 yì
♣4 dū
♣5 wǎ
♣6 xūn
♣8 qì
♣9 shàn
♣C xū
♣F hē
♤0 pàn
♤2 pēi
♤4 xiōng
♤6 chǐ
♤7 tān
♤8 zuì
♤9 zuǎn
♤A qì
♤B dū
♥9 shuǐ
♥C nǎ
♥D xī
♦7 chǎo
♦8 yì
♦B zhēng
♦E jú
♦F dài
♧1 sān
♧4 zhù
♧5 wàn
♧8 sān
♧9 bàn
♧A jià
♧B mài
♨8 tuò
♨A qì
♨F zhuāng
♩0 tuó
♩3 píng
♩D pēng
♩E kuāng
♩F yí
♪1 xiè
♪2 yuē
♪3 hén
♪5 hóu
♪6 zhēng
♪7 chǔn
♪8 shì
♪9 wǎ
♪B xié
♫8 gèng
♬5 è
♬F kú
♭0 nà
♭3 jū
♭4 xuàn
♭5 qū
♭6 chè
♭7 lǚ
♭8 hé
♭9 shèng
♭A nàn
♭C hé
♭D chá
♭E yān
♭F gěng
♮0 niè
♮2 guó
♮3 yán
♮4 guǎn
♮7 zhì
♮8 lao
♮F dǔ
♯0 qì
♯1 qū
♯2 jué
♰1 fēng
♰3 xù
♰4 tuì
♰6 hán
♰7 kū
♰A shēn
♰B zhì
♰D pàng
♰E zhēng
♰F lì
♱0 wǎn
♱2 fǎn
♱3 xìn
♱6 yà
♱B jū
♱C shèn
♲D mǎng
♲F tǔn
♳0 zhuó
♳1 xī
♳2 yìn
♳3 jīng
♳4 tún
♳7 gèng
♳8 jì
♴F zhuǎn
♵2 tiē
♵4 zhī
♵6 jí
♵A yíng
♵B wèi
♵D huàn
♵E tíng
♵F chán
♶2 kuí
♶3 qià
♶4 bàn
♶5 chā
♶6 tuǒ
♶7 nǎn
♶8 jiē
♶A yān
♶C tú
♶E wěn
♷0 cōng
♷3 xù
♷4 yìn
♷7 bèng
♷C lǘ
♸1 zāi
♸2 dā
♸6 niè
♸7 jǔ
♸8 hóu
♸C gèng
♹5 hóu
♹6 kān
♹7 gōng
♹9 huǐ
♹A xiè
♹D xì
♹E hán
♹F mí
♺1 wěng
♺2 hùn
♺3 sāo
♺4 xìn
♺5 zhé
♺6 huò
♺8 gōng
♺B sài
♺C jīn
♺D wā
♻1 duǐ
♻2 chī
♻D xī
♼2 mí
♼3 zāng
♼4 sǎng
♽3 tún
♽4 zhì
♽5 wěn
♽8 yín
♽9 tǔn
♽B chōng
♽C zé
♽E xiāo
♽F mó
♾0 cù
♾3 biǎn
♾4 xiū
♾7 yí
♾E huǎng
♿0 zhā
♿1 suō
♿2 hún
♿3 jù
⚀1 cù
⚀4 jī
⚀5 xún
⚀6 sǔn
⚀7 céng
⚀9 yì
⚀E biāo
⚁2 jué
⚁3 lì
⚁6 pào
⚁B zā
⚁C yè
⚁E bì
⚁F zhè
⚂0 zhè
⚂2 jiù
⚂3 zhé
⚂6 shù
⚂A xī
⚃7 xǔ
⚃8 nǎi
⚃9 xián
⚃A gǔn
⚃B wèi
⚃E jí
⚃F sà
⚄2 dǒng
⚄3 nuó
⚄4 dù
⚄5 zhēng
⚄6 kū
⚄9 míng
⚅5 báo
⚅6 huì
⚅9 zōng
⚆8 sàn
⚆A tēng
⚆B yí
⚆D yù
⚇1 yào
⚇2 nǐng
⚇4 chóu
⚇5 hùn
⚇7 duì
⚇9 qì
⚇A yǐng
⚇B bìng
⚇C níng
⚇D huáng
⚈6 yǐng
⚈A báo
⚈E guàng
⚈F lěi
⚉0 zǔn
⚉9 chǎn
⚊3 jiǎn
⚊7 méng
⚊9 xiào
⚊F xìn
⚋1 lí
⚋A qiǎo
⚋F wěi
⚌0 nà
⚌2 pāng
⚌4 léi
⚌7 luó
⚌B luán
⚌D gēng
⚌F luán
⚍2 qú
⚍6 luó
⚍8 náng
⚍B luó
⚍C yuè
⚎2 shuì
⚎5 mì
⚎6 wáng
⚎7 cè
⚎8 jiān
⚎9 wǎng
⚎F jiā
⚏4 huán
⚏8 liàn
⚏9 zì
⚏A bái
⚏B shǒu
⚏E wǎn
⚐2 shū
⚐7 guī
⚐8 xī
⚐A rú
⚐B yào
⚐E gāo
⚑5 yuè
⚑8 yōng
⚑9 wà
⚑A bó
⚑F xìn
⚒2 pì
⚒3 bó
⚒6 hài
⚒7 zhài
⚒8 wò
⚒A yè
⚒B bì
⚒C hài
⚓8 chì
⚓B zhì
⚓D ní
⚔1 wú
⚔2 ǎi
⚔8 ǎi
⚔9 yǔ
⚔A chì
⚔D jìng
⚔E zhì
⚔F zhì
⚕0 zhì
⚕1 jú
⚕6 hán
⚕A pīng
⚕D yǎo
⚖3 yóu
⚖4 pīng
⚖6 mò
⚖C zuò
⚖D pò
⚖F xué
⚗0 kuáng
⚗1 yì
⚗2 pò
⚗B zhuì
⚘3 ní
⚘4 qiǔ
⚘5 còu
⚘C yǎo
⚙1 fén
⚙5 xiá
⚙7 jiāng
⚙8 chā
⚙B xiào
⚙C chā
⚚2 chéng
⚚3 cuì
⚚7 qióng
⚚9 yù
⚚B yú
⚚F wèn
⚛1 chā
⚛2 yǔ
⚛9 zuó
⚛A dǎo
⚛D juàn
⚛E dǎo
⚛F yīng
⚜1 fěng
⚜5 wèng
⚜8 jìn
⚜9 qì
⚜B qìn
⚜D kuò
⚜F tān
⚝0 xiān
⚝2 tiān
⚝4 kuò
⚝6 tiàn
⚝8 hú
⚝9 zhū
⚝A zhān
⚝B tà
⚝D tiān
⚝E tà
⚝F tà
⚞0 huá
⚞1 yǎn
⚞2 tiè
⚞4 tiè
⚞5 tà
⚞C huài
⚞E jiá
⚞F qì
⚟1 tà
⚟4 tān
⚟5 huà
⚟8 zhuàn
⚟9 huā
⚟C lán
⚠6 zūn
⚠7 yì
⚠8 fú
⚠9 wù
⚠B fú
⚠D dīng
⚠E tà
⚡6 chào
⚡9 rì
⚡A quǎn
⚡C gē
⚢1 fú
⚢2 dì
⚢3 diāo
⚢4 yǒng
⚢6 jià
⚢9 lóng
⚢C yǒng
⚢D pí
⚢F huó
⚣0 qióng
⚣2 fán
⚣3 wú
⚣4 tóng
⚣5 háng
⚣8 tān
⚣E hēng
⚤4 tiāo
⚤8 zhōu
⚤B bài
⚤C xiè
⚤D dāo
⚤F jīn
⚥5 hū
⚥6 bēi
⚥8 dìng
⚥C nuó
⚥D wèi
⚥E yú
⚦0 xīng
⚦1 fú
⚦2 xiàn
⚦3 qì
⚦4 tū
⚦7 jí
⚦9 yìng
⚦B dèng
⚦C wēi
⚦D xī
⚦F pái
⚧1 shéng
⚧2 yǒu
⚧4 ái
⚧5 jiàn
⚧7 gōu
⚧8 ruò
⚧C gòng
⚧F shà
⚨0 táng
⚨7 lù
⚨8 áo
⚨A qì
⚨B xiū
⚨D dāi
⚩1 fá
⚩2 wèi
⚩4 dùn
⚩5 liáo
⚩6 fān
⚩7 huáng
⚩8 jué
⚩9 tà
⚩A zùn
⚩B ráo
⚩C cān
⚩D téng
⚪0 huà
⚪1 xū
⚪3 zhān
⚪7 gǎn
⚪A péng
⚪B cān
⚪C xiē
⚪D dá
⚫1 jì
⚫6 lǐ
⚫9 pán
⚫D lóng
⚫E lì
⚫F xí
⚬0 téng
⚬3 líng
⚬8 lǐ
⚬9 rán
⚬A líng
⚬E gǔn
⚭4 pō
⚭5 mò
⚭6 pāi
⚭9 bà
⚮1 qí
⚮4 yán
⚮A wà
⚮B ǎng
⚮D mìng
⚮E mǐn
⚮F xùn
⚯0 méng
⚯3 guǎi
⚯6 jiāo
⚯B gǎi
⚰1 cái
⚰2 wù
⚰3 zhé
⚰4 rěn
⚰5 kōu
⚱4 zhǎo
⚱5 zhōng
⚱6 qiú
⚱7 guō
⚱8 gōng
⚱9 pū
⚱A hù
⚱B miǎn
⚱E tiān
⚲3 wǎng
⚳8 zhú
⚳9 dá
⚳A xiòng
⚳B ná
⚳E juān
⚴1 niǎn
⚴8 hù
⚴9 shā
⚵C zhī
⚵F tā
⚶1 sī
⚶5 yì
⚶D qióng
⚶E zhì
⚶F lǚ
⚷0 rú
⚷2 qí
⚷3 yǔ
⚷4 zhōu
⚷5 yáng
⚷6 xiǎn
⚷7 móu
⚷8 chóu
⚷9 huī
⚷A jiū
⚷B jiù
⚷C piǎo
⚸1 jiào
⚸3 guāi
⚸5 mò
⚹0 xī
⚹1 pú
⚺F jì
⚻6 wěn
